Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
21;E Alshammari;implementing eosce during covid-19 lockdown;2020;Journal of Advanced Pharmacy Education & Research …;japer.in;https://japer.in/storage/models/article/MurZtAe3iw7BtDznc2JQ9IJeUPuMW0wlMGNV8qyZ8sxcIqp42RwzmtxNTMZD/implementing-eosce-during-covid-19-lockdown.pdf;https://scholar.google.com/scholar?cites=7121054392439441468&as_sdt=2005&sciodt=2007&hl=en;17;15.12.2021 05:57;PDF;;;;;;;;21;2100;21;1;1;Assessment is an essential component of the curriculum. When used in the right manner, it can help accomplish certain curricular goals. In medical education, assessment of clinical …;https://japer.in/storage/models/article/MurZtAe3iw7BtDznc2JQ9IJeUPuMW0wlMGNV8qyZ8sxcIqp42RwzmtxNTMZD/implementing-eosce-during-covid-19-lockdown.pdf;https://scholar.google.com/scholar?q=related:PIiWrz0R02IJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;AR Manara, L Mumford, CJ Callaghan, R Ravanan, ...;donation and transplantation activity in the uk during the covid-19 lockdown;2020;The Lancet;thelancet.com;https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)31692-5/fulltext;https://scholar.google.com/scholar?cites=7278872564466689447&as_sdt=2005&sciodt=2007&hl=en;389;15.12.2021 05:57;;;;;;;;;21;2100;4;5;1;As of May 14, 2020, over 11 000 patients with COVID-19 in the UK were admitted to intensive care units (ICUs), with a median length of stay of 9 days. 1 The COVID-19 …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7426101/;https://scholar.google.com/scholar?q=related:p6VfQgjAA2UJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;F Motolese, A Magliozzi, F Puttini, M Rossi, ...;parkinsons disease remote patient monitoring during the covid-19 lockdown;2020;Frontiers in …;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fneur.2020.567413/full?utm_source=researcher_app&utm_medium=referral&utm_campaign=RESR_MRKT_Researcher_inbound;https://scholar.google.com/scholar?cites=6735228409578984795&as_sdt=2005&sciodt=2007&hl=en;461;15.12.2021 05:57;HTML;10.3389/fneur.2020.567413;;;;;;;21;2100;4;5;1;Objective: To evaluate the feasibility of a smartphone remote patient monitoring approach in a real-life Parkinson's disease (PD) cohort during the Italian COVID-19 lockdown. Methods …;https://www.frontiersin.org/articles/10.3389/fneur.2020.567413/full?utm_source=researcher_app&utm_medium=referral&utm_campaign=RESR_MRKT_Researcher_inbound;https://scholar.google.com/scholar?q=related:WxUTwo1WeF0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;M Rahman, JC Thill, KC Paul;covid-19 pandemic severity lockdown regimes and peoples mobility early evidence from 88 countries;2020;Sustainability;mdpi.com;https://www.mdpi.com/877190;https://scholar.google.com/scholar?cites=16830144846947413020&as_sdt=2005&sciodt=2007&hl=en;523;15.12.2021 05:57;;;;;;;;;21;2100;7;3;1;This study empirically investigates the complex interplay between the severity of the coronavirus pandemic, mobility changes in retail and recreation, transit stations, workplaces …;https://www.mdpi.com/2071-1050/12/21/9101/pdf;https://scholar.google.com/scholar?q=related:HOyrgJGvkOkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;L Silva, D Figueiredo Filho, ...;the effect of lockdown on the covid-19 epidemic in brazil evidence from an interrupted time series design;2020;Cadernos de saude …;SciELO Public Health;https://www.scielosp.org/article/csp/2020.v36n10/e00213920/;https://scholar.google.com/scholar?cites=18165739786179131740&as_sdt=2005&sciodt=2007&hl=en;559;15.12.2021 05:57;HTML;;;;;;;;21;2100;7;3;1;In response to the COVID-19 pandemic, governments worldwide have implemented social distancing policies with different levels of both enforcement and compliance. We conducted …;https://www.scielosp.org/article/csp/2020.v36n10/e00213920/;https://scholar.google.com/scholar?q=related:XDlj3RasGfwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;M Filonchyk, M Peterson;air quality changes in shanghai china and the surrounding urban agglomeration during the covid-19 lockdown;2020;Journal of Geovisualization and Spatial …;Springer;https://link.springer.com/article/10.1007/s41651-020-00064-5;https://scholar.google.com/scholar?cites=7689492893628519556&as_sdt=2005&sciodt=2007&hl=en;741;15.12.2021 05:57;HTML;10.1007/s41651-020-00064-5;;;;;;;21;2100;11;2;1;Abstract COVID-2019 (COronaVIrus Disease 2019), discovered at the end of December 2019, has spread around the world, becoming a pandemic. To prevent its spread, many …;https://link.springer.com/article/10.1007/s41651-020-00064-5;https://scholar.google.com/scholar?q=related:hFSeywuRtmoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;T Giommoni, G Loumeau;lockdown and voting behaviour a natural experiment on postponed elections during the covid-19 pandemic;2020;Available at SSRN;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3659856;https://scholar.google.com/scholar?cites=10053648218905868408&as_sdt=2005&sciodt=2007&hl=en;778;15.12.2021 05:57;;;;;;;;;21;2100;11;2;1;The goal of this paper is to study the impact of the lockdown policy on voting behaviour, during the COVID-19 pandemic. We focus on France, where a differential lockdown was …;https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/466704/CovidEconomics41.pdf?sequence=4;https://scholar.google.com/scholar?q=related:eHif4Mm7hYsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;S Grover, A Mehra, S Sahoo, A Avasthi, ...;impact of covid-19 pandemic and lockdown on the state of mental health services in the private sector in india;2020;Indian Journal of …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7909035/;https://scholar.google.com/scholar?cites=5166079385101523578&as_sdt=2005&sciodt=2007&hl=en;786;15.12.2021 05:57;HTML;;;;;;;;21;2100;4;5;1;Background: No information is available about the impact of lockdown and COVID-19 pandemic on the mental health services in the private practice in India. Aim: The current …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7909035/;https://scholar.google.com/scholar?q=related:etpxZtSZsUcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;YPS Balhara, S Singh, P Narang;the effect of lockdown following covid?19 pandemic on alcohol use and help seeking behaviour observations and insights from a sample of alcohol use disorder ;2020;Psychiatry and clinical …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7283852/;https://scholar.google.com/scholar?cites=14950536686382207942&as_sdt=2005&sciodt=2007&hl=en;947;15.12.2021 05:57;;10.1111/pcn.13075;;;;;;;21;2100;7;3;1;India was under nationwide lockdown since 25th March. The lockdown included prohibition on sale of alcohol, restrictions on movement and limited availability of public transportation …;https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/pcn.13075;https://scholar.google.com/scholar?q=related:xtNBqef5es8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;S Narayan, S Saha;one step behind the government of india and agricultural policy during the covid-19 lockdown;2020;Review of Agrarian Studies;ageconsearch.umn.edu;https://ageconsearch.umn.edu/record/308103/files/Covid-19_and_Supply_Chains.pdf;https://scholar.google.com/scholar?cites=4028819723099292322&as_sdt=2005&sciodt=2007&hl=en;950;15.12.2021 05:57;PDF;;;;;;;;21;2100;11;2;1;This paper reviews the Indian state's response to the disruption in agri-food supply chains triggered by the lockdown as revealed in notifications pertaining to the agricultural sector …;https://ageconsearch.umn.edu/record/308103/files/Covid-19_and_Supply_Chains.pdf;https://scholar.google.com/scholar?q=related:osJrSzE-6TcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
21;M Aragona, C Rodia, A Bertolotto, F Campi, ...;type 1 diabetes and covid-19 the lockdown effect;2020;diabetes research and …;Elsevier;https://www.sciencedirect.com/science/article/pii/S016882272030721X;https://scholar.google.com/scholar?cites=18155376655877555161&as_sdt=2005&sciodt=2007&hl=en;987;15.12.2021 05:57;;;;;;;;;21;2100;4;5;1;Aims The aim of this study was to evaluate the effect the lockdown imposed during COVID-19 outbreak on the glycemic control of people with Type 1 diabetes (T1D) using Continuous …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7518840/;https://scholar.google.com/scholar?q=related:2UMAkeDa9PsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;H Moraliyage, D De Silva, W Ranasinghe, ...;cancer in lockdown impact of the covid?19 pandemic on patients with cancer;2021;The …;Wiley Online Library;https://theoncologist.onlinelibrary.wiley.com/doi/abs/10.1002/onco.13604;https://scholar.google.com/scholar?cites=6157955083228826707&as_sdt=2005&sciodt=2007&hl=en;177;15.12.2021 05:57;;10.1002/onco.13604;;;;;;;20;2000;5;4;1;The lockdown measures of the ongoing COVID?19 pandemic have disengaged patients with cancer from formal health care settings, leading to an increased use of social media …;https://theoncologist.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/onco.13604;https://scholar.google.com/scholar?q=related:U0yqnoVzdVUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;CC Topriceanu, A Wong, JC Moon, AD Hughes, ...;evaluating access to health and care services during lockdown by the covid-19 survey in five uk national longitudinal studies;2021;BMJ open;bmjopen.bmj.com;https://bmjopen.bmj.com/content/11/3/e045813.abstract;https://scholar.google.com/scholar?cites=14274154812057569866&as_sdt=2005&sciodt=2007&hl=en;783;15.12.2021 05:57;HTML;;;;;;;;20;2000;4;5;1;Objective Access to health services and adequate care is influenced by sex, ethnicity, socioeconomic position (SEP) and the burden of comorbidities. Our study aimed to assess …;https://bmjopen.bmj.com/content/11/3/e045813.abstract;https://scholar.google.com/scholar?q=related:SsqfgSz8F8YJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;N Spiro, R Perkins, S Kaye, U Tymoszuk, ...;the effects of covid-19 lockdown 10 on working patterns income and wellbeing among performing arts professionals in the united kingdom april–june ;2021;Frontiers in …;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fpsyg.2020.594086/full?utm_source=S-TWT&utm_medium=SNET&utm_campaign=ECO_FPSYG_XXXXXXXX_auto-dlvrit;https://scholar.google.com/scholar?cites=16259820614173037972&as_sdt=2005&sciodt=2007&hl=en;784;15.12.2021 05:57;HTML;10.3389/fpsyg.2020.594086;;;;;;;20;2000;4;5;1;This article reports data collected from 385 performing arts professionals using the HEartS Professional Survey during the COVID-19 Lockdown 1.0 in the United Kingdom. Study 1 …;https://www.frontiersin.org/articles/10.3389/fpsyg.2020.594086/full?utm_source=S-TWT&utm_medium=SNET&utm_campaign=ECO_FPSYG_XXXXXXXX_auto-dlvrit;https://scholar.google.com/scholar?q=related:lJVbS7N8puEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;Z Wang, I Uno, K Yumimoto, S Itahashi, X Chen, ...;impacts of covid-19 lockdown spring festival and meteorology on the no2 variations in early 2020 over china based on in-situ observations satellite retrievals and ;2021;Atmospheric …;Elsevier;https://www.sciencedirect.com/science/article/pii/S1352231020307068;https://scholar.google.com/scholar?cites=12261746020087684024&as_sdt=2005&sciodt=2007&hl=en;831;15.12.2021 05:57;;;;;;;;;20;2000;3;6;1;The lockdown measures due to COVID-19 affected the industry, transportation and other human activities within China in early 2020, and subsequently the emissions of air …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7521432/;https://scholar.google.com/scholar?q=related:uNtiLQp5KqoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;M Bin, PYK Cheung, E Crisostomi, ...;post-lockdown abatement of covid-19 by fast periodic switching;2021;PLoS computational …;journals.plos.org;https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008604;https://scholar.google.com/scholar?cites=8787398932077600695&as_sdt=2005&sciodt=2007&hl=en;877;15.12.2021 05:57;HTML;;;;;;;;20;2000;5;4;1;COVID-19 abatement strategies have risks and uncertainties which could lead to repeating waves of infection. We show—as proof of concept grounded on rigorous mathematical …;https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008604;https://scholar.google.com/scholar?q=related:t98hZsUc83kJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;J Caulkins, D Grass, G Feichtinger, R Hartl, PM Kort, ...;how long should the covid-19 lockdown continue;2020;Plos one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0243413;https://scholar.google.com/scholar?cites=2043391506312954906&as_sdt=2005&sciodt=2007&hl=en;7;15.12.2021 05:57;HTML;;;;;;;;20;2000;3;6;1;Nations struggled to decide when and how to end COVID-19 inspired lockdowns, with sharply divergent views between those arguing for a resumption of economic activity and …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0243413;https://scholar.google.com/scholar?q=related:GoTVpr-VWxwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;T May;lockdown-type measures look effective against covid-19;2020;bmj;bmj.com;https://www.bmj.com/content/370/bmj.m2809.short;https://scholar.google.com/scholar?cites=8309701759582397783&as_sdt=2005&sciodt=2007&hl=en;154;15.12.2021 05:57;;;;;;;;;20;2000;20;1;1;The linked paper by Islam and colleagues (doi: 10.1136/bmj. m2743) provides important preliminary evidence for the effectiveness of physical distancing (referred to by some as …;;https://scholar.google.com/scholar?q=related:V-VYQbn9UXMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;MF Cruz, JÁ Rodríguez, IÁ Ruiz, MC López, ...;evaluation of the emotional and cognitive regulation of young people in a lockdown situation due to the covid-19 pandemic;2020;Frontiers in …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7644761/;https://scholar.google.com/scholar?cites=7018314979322846124&as_sdt=2005&sciodt=2007&hl=en;292;15.12.2021 05:57;HTML;;;;;;;;20;2000;4;5;1;Background In a situation of compulsory home isolation enacted by governments at the spreading of the Covid-19 pandemic, the emotional health and well-being of students …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7644761/;https://scholar.google.com/scholar?q=related:rFtXAEoQZmEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;S Bugalia, VP Bajiya, JP Tripathi, MT Li, ...;mathematical modeling of covid-19 transmission the roles of intervention strategies and lockdown;2020;Mathematical …;aimspress.com;https://www.aimspress.com/fileOther/PDF/MBE/mbe-17-05-318.pdf;https://scholar.google.com/scholar?cites=11201866542310126534&as_sdt=2005&sciodt=2007&hl=en;300;15.12.2021 05:57;PDF;;;;;;;;20;2000;4;5;1;An outbreak of rapidly spreading coronavirus established human to human transmission and now became a pandemic across the world. The new confirmed cases of infected …;https://www.aimspress.com/fileOther/PDF/MBE/mbe-17-05-318.pdf;https://scholar.google.com/scholar?q=related:xnO6K0UGdZsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;L Papetti, P Alaimo Di Loro, S Tarantino, ...;i stay at home with headache a survey to investigate how the lockdown for covid-19 impacted on headache in italian children;2020;…;journals.sagepub.com;https://journals.sagepub.com/doi/abs/10.1177/0333102420965139;https://scholar.google.com/scholar?cites=15293737742729768105&as_sdt=2005&sciodt=2007&hl=en;576;15.12.2021 05:57;;10.1177/0333102420965139;;;;;;;20;2000;5;4;1;Objective The present Italian multicenter study aimed at investigating whether the course of primary headache disorders in children and adolescents was changed during the lockdown …;https://journals.sagepub.com/doi/pdf/10.1177/0333102420965139;https://scholar.google.com/scholar?q=related:qWxkg3JFPtQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
20;RK Biswas, S Huq, A Afiaz;relaxed lockdown in bangladesh during covid-19 should economy outweigh health;2020;International Journal of Health Policy …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7719201/;https://scholar.google.com/scholar?cites=6593274427271407433&as_sdt=2005&sciodt=2007&hl=en;673;15.12.2021 05:57;HTML;;;;;;;;20;2000;7;3;1;The ongoing coronavirus disease 2019/severe acute respiratory syndrome coronavirus 2 (COVID-19/SARS-CoV-2) pandemic has challenged scientists and policy-makers …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7719201/;https://scholar.google.com/scholar?q=related:SectsCgEgFsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
