Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028
KOR;Korea, Rep.;24663;Government spending on travel and Tourism service;% share of total tourism expenditure;253.102;249.145;250.061;243.567;240.003;241.946;242.014;24.406;246.148;248.289;250.783;251.821;252.709;253.437;25.421;255.006;25.576;256.633;257.575;258.505;259.425;260.349;261.277;262.207;263.141;264.078;265.019;265.963;26.691;267.861;268.815;269.772;270.733;271.697
KOR;Korea, Rep.;24664;Internal Travel and Tourism consumption;Local currency  _in bn (Nominal prices);22952.3;24686.4;27707.6;33412.6;33179.3;35550;39001.5;41224.9;40472.7;42925.4;42113.5;43394.4;46535.7;55197.1;57336.6;60288;65730.4;70253.4;71639;75498.5;74287.9;78818.3;75243.4;79282.8;84167.6;88860.8;93587.7;98559;103594;108535;113582;118602;123716;129019
KOR;Korea, Rep.;24665;Internal Travel and Tourism consumption;Local currency in bn (Real prices);37461;38641.3;41679.2;48023.2;48274.7;51161.7;54148.5;55540.1;52738.2;54311.7;52740.4;54421.1;56998;65653.6;65876.5;67144.8;72061.1;76219.5;77066.6;80732.2;77580.1;80850.4;75243.4;77738.2;80902.9;83737.2;86462.6;89270.3;91991.1;94489.6;96944.3;99244.6;101494;103770
KOR;Korea, Rep.;24666;Internal Travel and Tourism consumption;% share;42.184;400.158;402.945;491.568;449.793;421.007;432.042;41.836;381.893;364.402;340.731;329.355;323.096;333.229;348.474;325.825;319.748;332.163;336.589;350.319;343.232;355.397;314.685;312.793;31.703;319.443;321.356;323.654;325.692;326.955;328.116;328.842;329.374;329.952
KOR;Korea, Rep.;24667;Internal Travel and Tourism consumption;US$ in bn (Nominal prices);297.598;30.687;291.693;23.812;27.895;314.501;302.152;329.377;339.637;374.485;411.133;454.229;50.072;501.735;448.908;521.315;59.311;623.473;654.247;717.094;656.861;679.018;664.175;721.272;76.934;813.536;856.761;901.864;947.443;992.056;103.75;108.258;112.839;117.582
KOR;Korea, Rep.;24668;Internal Travel and Tourism consumption;US$ in bn (Real prices);330.669;341.088;367.903;423.901;426.121;451.606;47.797;490.254;465.521;47.941;46.554;480.376;503.123;579.526;581.493;592.688;636.084;672.791;680.268;712.624;684.801;713.668;664.175;686.197;714.131;73.915;763.207;787.991;812.007;834.062;855.729;876.034;895.894;915.982
KOR;Korea, Rep.;24669;Internal Travel and Tourism consumption;% growth;907.533;31.509;786.165;15.221;0.523686;59.805;583.792;256.996;-50.448;298.346;-289.306;318.686;47.351;151.857;0.339544;192.515;732.194;577.078;111.132;47.564;-390.431;421.535;-693.505;33.157;407.087;350.335;325.477;324.731;30.477;271.611;259.781;237.277;226.705;224.229
KOR;Korea, Rep.;24670;Capital investment in Travel and Tourism;Local currency  _in bn (Nominal prices);4434.71;5566.85;6858.21;5332.1;4912.38;4758.83;5085.71;6333.11;6816.21;6820.18;6596.67;7375.23;7639.47;7986.92;7356.94;7606.59;8487.03;8953.09;9536.72;9681.13;10325.8;11304.7;12468.1;13149.4;13606.5;13917.8;14759.1;15435.1;16146.5;16891.6;17671.7;18488.3;19342.3;20235.9
KOR;Korea, Rep.;24671;Capital investment in Travel and Tourism;Local currency in bn (Real prices);7237.98;8713.72;10316.5;7663.71;7147.33;6848.66;7060.85;8532.26;8881.92;8629.29;8261.28;9249.33;9357;9499.95;8452.71;8471.71;9304.43;9713.42;10259.2;10352.2;10783.5;11596.2;12468.1;12893.2;13078.7;13115.3;13635.5;13980.5;14338;14705.6;15083.2;15470.8;15868.1;16275.7
KOR;Korea, Rep.;24672;Capital investment in Travel and Tourism;% exports;274.609;304.752;358.825;328.053;282.637;236.964;240.932;273.547;268.977;249.531;232.393;24.835;239.979;230.428;203.964;197.101;210.573;219.812;227.994;223.446;225.249;232.632;230.461;232.361;231.049;227.119;231.483;232.778;234.269;23.591;237.698;239.635;241.713;24.394
KOR;Korea, Rep.;24673;Capital investment in Travel and Tourism;US$ in bn (Nominal prices);5.75;6.92;7.22;3.8;4.13;4.21;3.94;5.06;5.72;5.95;6.44;7.72;8.22;7.26;5.76;657.748;765.817;794.554;870.947;919.525;913.022;973.901;110.056;119.626;124.371;12.742;135.114;141.239;147.671;154.396;161.421;168.759;176.417;18.442
KOR;Korea, Rep.;24674;Capital investment in Travel and Tourism;US$ in bn (Real prices);638.898;769.161;910.636;676.477;630.896;604.532;623.263;753.145;784.009;761.709;729.224;81.644;825.944;838.562;746.122;747.799;821.304;857.405;905.586;913.794;951.859;10.236;110.056;113.809;115.446;115.769;120.361;123.406;126.562;129.807;133.139;136.561;140.068;143.666
KOR;Korea, Rep.;24675;Capital investment in Travel and Tourism;% growth;332.914;203.887;183.934;-257.138;-673.798;-417.877;309.833;20.839;409.808;-284.435;-42.647;11.96;116.413;152.771;-110.236;0.224781;982.946;439.556;561.936;0.906408;416.558;753.677;751.867;340.971;143.878;0.279975;396.612;252.986;255.765;256.389;256.727;257.006;256.811;256.842
KOR;Korea, Rep.;24676;Leisure Tourism Spending;Local currency  _in bn (Nominal prices);17981.1;19661.9;22174.6;26824.1;26557.4;28032.4;30849.7;32839.2;32947.8;34242.1;33164.2;34153.2;36224;42273.6;44469.6;46800;51043.6;55051.5;56709.7;60509.3;59679.9;62573;59826.1;63154.3;66866;70435.8;73984;77580.4;81167.4;85003.5;88825.5;92660.8;96509.4;100447
KOR;Korea, Rep.;24677;Leisure Tourism Spending;Local currency in bn (Real prices);29347.2;30776.5;33356.1;38553.8;38640;40342.7;42830.8;44242.4;42932.9;43325.1;41532.8;42831.7;44368;50281.9;51093.1;52122.7;55959.7;59726.7;61006.2;64703.9;62324.8;64186.2;59826.1;61924;64272.3;66374.5;68351.4;70268.9;72076.5;74003.1;75814.4;77537.4;79174.7;80789.2
KOR;Korea, Rep.;24678;Leisure Tourism Spending;% share;17.983;172.601;176.764;222.745;19.765;185.922;194.532;187.639;17.434;169.814;151.908;146.584;142.711;149.045;152.652;143.422;137.806;142.383;144.267;148.465;138.614;138.923;124.542;12.566;128.276;130.328;131.451;132.978;134.389;136.068;137.023;137.808;138.416;138.815
KOR;Korea, Rep.;24679;Leisure Tourism Spending;US$ in bn (Nominal prices);23.314;244.412;233.443;191.166;223.277;247.994;238.999;262.377;27.649;298.732;323.765;357.497;389.767;384.262;348.168;404.684;460.585;488.562;517.905;574.725;527.696;539.065;528.087;574.544;611.193;644.852;677.296;709.899;742.336;776.965;81.137;845.795;88.024;915.423
KOR;Korea, Rep.;24680;Leisure Tourism Spending;US$ in bn (Real prices);259.049;271.665;294.435;340.315;341.076;356.106;378.068;390.529;378.969;382.431;366.611;378.076;391.637;443.839;45.1;460.088;493.957;527.209;538.503;571.142;550.143;566.573;528.086;546.604;567.333;585.889;603.339;620.265;63.622;653.227;669.215;684.424;698.876;713.128
KOR;Korea, Rep.;24681;Leisure Tourism Spending;% growth;850.226;48.702;838.167;155.824;0.223717;440.652;616.741;329.585;-295.992;0.913513;-413.686;312.738;358.679;133.292;161.338;201.513;736.135;67.317;214.221;60.612;-367.681;298.662;-679.291;35.066;379.231;327.078;297.832;280.533;257.236;267.303;244.758;227.271;211.156;203.923
KOR;Korea, Rep.;24682;Outbound Travel & Tourism Expenditure;Local currency  _in bn (Nominal prices);3958.4;4977.48;5838.03;4219.74;4939.12;6783.41;8101.84;10678.4;9478.51;11324.7;12668;15698.6;18034.6;18660.9;15780.6;18849.4;19733;21165.7;22065.6;23597.8;27386.5;29744;32490.9;33881.8;35601.7;37858.7;40401;43128;45759.2;48279.3;51033;53850.6;56756.2;59772.9
KOR;Korea, Rep.;24683;Outbound Travel & Tourism Expenditure;Local currency in bn (Real prices);6460.58;7791.19;8781.86;6064.94;7186.22;9762.32;11248.3;14386.5;12351;14328.7;15864.6;19687.8;22089.2;22196;18131.1;20993.2;21633.5;22963.2;23737.3;25233.7;28600.2;30510.9;32490.9;33221.7;34220.8;35675.9;37325.1;39063.4;40634.1;42031.4;43557.7;45061.5;46561.8;48075.3
KOR;Korea, Rep.;24684;Outbound Travel & Tourism Expenditure;US$ in bn (Nominal prices);513.242;618.738;6.146;300.726;415.248;600.109;627.665;853.179;795.413;987.983;123.671;164.325;194.051;169.625;123.552;162.992;178.058;187.838;201.515;224.135;242.154;256.244;286.798;308.238;32.542;346.604;369.856;394.643;418.502;441.292;466.157;491.541;51.766;544.742
KOR;Korea, Rep.;24685;Outbound Travel & Tourism Expenditure;US$ in bn (Real prices);570.277;68.773;775.176;535.353;634.329;861.722;992.894;126.989;109.023;12.648;140.037;173.784;194.982;195.924;160.043;185.307;190.959;202.696;20.953;222.738;252.454;26.932;286.798;293.249;302.068;314.911;329.469;344.814;358.677;371.012;384.484;397.759;411.002;424.362
KOR;Korea, Rep.;24686;Outbound Travel & Tourism Expenditure;Percentage share of total GDP;0.92286;103.452;110.079;0.804562;0.856188;106.794;117.731;140.148;116.887;129.273;137.726;162.503;172.868;168.954;137.019;148.971;14.807;153.658;154.364;158.793;175.091;181.651;187.381;186.114;186.778;18.998;194.122;198.589;202.097;204.693;207.889;210.962;213.921;216.833
KOR;Korea, Rep.;24687;Outbound Travel & Tourism Expenditure;% growth;293.223;205.958;127.152;-309.378;18.488;358.477;15.222;278.984;-141.481;160.123;107.188;240.987;121.978;0.483284;-183.138;157.856;305.021;614.643;337.115;630.383;133.414;66.806;648.965;224.924;300.733;425.199;462.289;465.722;402.069;343.891;363.123;345.251;332.944;325.059
KOR;Korea, Rep.;24688;Travel and Tourism total contribution to employment;% share of total employment;688.982;66.328;689.675;795.569;742.749;67.906;704.119;715.097;68.155;669.073;614.029;583.545;580.031;600.163;608.783;562.399;524.464;547.466;564.995;581.428;555.198;587.365;533.812;533.923;544.853;560.807;565.459;586.299;604.686;617.879;627.028;63.373;640.441;647.124
KOR;Korea, Rep.;24689;Travel and Tourism total contribution to employment;Thousands of jobs;1406.52;1383.14;1463.07;1586.16;1500.2;1436.57;1518.9;1585.39;1509.04;1509.44;1403.43;1350.96;1359.14;1415.01;1430.96;1339.99;1271.41;1351.08;1416.11;1488.38;1440.03;1541.01;1417.34;1431.86;1472.07;1522.76;1539.27;1596.22;1643.6;1673.92;1691.15;1700.44;1707.8;1713.26
KOR;Korea, Rep.;24690;Travel and Tourism total contribution to employment;% growth;597.551;-166.185;577.871;8.413;-54.194;-424.136;573.083;43.776;-481.558;0.03;-702.285;-373.934;0.605789;411.105;112.686;-635.719;-511.806;626.619;481.313;510.354;-324.856;701.262;-80.251;102.409;280.836;344.368;108.369;370.016;296.803;184.496;102.897;0.549339;0.433144;0.319527
KOR;Korea, Rep.;24691;Travel and Tourism total contribution to GDP;Local currency  _in bn (Nominal prices);30203.9;32646.7;37257.9;42564.6;43109.2;42994.4;48016.8;53444.8;54407.2;57411.3;55096.7;54780.2;58366;63696.5;67428.8;66670.7;64530;69463.6;74155.9;79083.5;78838.7;84296.2;80880.1;85641.8;91714.9;97368.2;102999;109229;115711;122218;128316;134360;140525;146715
KOR;Korea, Rep.;24692;Travel and Tourism total contribution to GDP;Local currency in bn (Real prices);49296.4;51101.5;56045.2;61177.1;62722.2;61875.3;66665.1;72003.4;70895.7;72640.1;68999.8;68700.2;71488;75763.1;77472;74253.3;70745;75362.7;79774.2;84565.7;82332.6;86469.6;80880.1;83973.4;88157.4;91754.1;95157.6;98934.9;102751;106402;109521;112430;115285;118002
KOR;Korea, Rep.;24693;Travel and Tourism total contribution to GDP;Percentage share of total GDP;704.174;678.528;702.519;811.562;74.729;67.688;697.751;701.432;670.936;655.356;599.009;567.051;559.459;576.704;585.468;526.913;484.212;504.289;518.774;532.162;504.044;514.811;466.451;470.435;481.166;488.605;494.899;502.962;511.041;518.174;522.712;52.636;529.656;532.223
KOR;Korea, Rep.;24694;Travel and Tourism total contribution to GDP;US$ in bn (Nominal prices);391.621;405.823;392.234;303.343;362.433;380.359;371.995;427.011;456.572;500.863;537.881;57.341;628.013;578.993;527.924;576.507;582.278;616.464;677.233;751.144;697.099;726.211;71.393;779.123;838.326;891.424;942.919;999.501;105.826;111.712;117.21;122.642;128.17;133.709
KOR;Korea, Rep.;24695;Travel and Tourism total contribution to GDP;US$ in bn (Real prices);435.141;451.074;494.712;540.012;55.365;546.174;588.454;635.575;625.798;641.196;609.063;606.418;631.026;668.762;683.847;655.436;624.468;665.228;704.168;746.463;726.752;763.268;71.393;741.235;778.167;809.915;839.958;87.33;906.984;939.208;966.741;992.425;101.762;104.161
KOR;Korea, Rep.;24696;Travel and Tourism total contribution to GDP;% growth;124.042;366.171;967.422;915.678;252.548;-135.022;774.108;800.762;-153.831;246.054;-501.149;-0.434227;405.798;598.013;225.555;-415.459;-472.479;652.724;585.365;60.063;-264.057;502.465;-646.409;382.455;498.257;407.986;370.937;396.951;385.708;355.286;293.153;265.671;253.861;235.759
KOR;Korea, Rep.;24697;Visitor Exports (Foreign spending);Local currency  _in bn (Nominal prices);5124.84;5089.11;5978.48;11547.1;9876.56;9600.83;10181.5;9502.13;8316.26;9395.02;8462.39;8041.39;8569.96;14742.8;16926.6;16571.1;19160.4;21159.9;21395.6;23772.8;21412.4;24295.7;19008;20727.2;23117.6;25186.8;27157;29185.4;31168.9;33148;35199.2;37218.2;39247;41405.5
KOR;Korea, Rep.;24698;Visitor Exports (Foreign spending);Local currency in bn (Real prices);8364.35;7965.92;8993.13;16596.4;14370;13817;14135.6;12801.7;10836.6;11887.1;10597.8;10084.8;10496.7;17535.6;19447.7;18455.8;21005.7;22956.8;23016.6;25420.8;22361.4;24922.1;19008;20323.4;22220.9;23734.6;25089.5;26434.8;27677.9;28858.2;30043.2;31143.7;32197.6;33302.5
KOR;Korea, Rep.;24699;Visitor Exports (Foreign spending);% exports;460.718;418.322;389.024;545.105;510.095;431.748;452.001;404.549;3.136;28.005;249.942;223.965;209.638;267.167;309.085;265.007;2.579;272.657;277.824;318.187;301.957;351.288;250.435;25.341;269.556;280.349;288.639;296.288;302.325;307.283;311.942;315.417;318.169;32.119
KOR;Korea, Rep.;24700;Visitor Exports (Foreign spending);US$ in bn (Nominal prices);664.481;632.613;629.386;822.922;830.354;849.358;788.778;759.197;69.788;819.632;826.141;84.173;92.212;13.401;132.524;143.292;172.891;187.786;195.397;225.797;189.331;209.307;167.784;188.565;211.308;23.059;248.613;267.061;285.063;302.985;321.524;339.722;357.963;377.351
KOR;Korea, Rep.;24701;Visitor Exports (Foreign spending);US$ in bn (Real prices);738.323;703.153;793.825;146.497;126.844;121.963;124.776;113.001;956.546;104.928;935.469;890.184;926.544;154.787;171.665;16.291;185.418;20.264;203.168;22.439;197.385;219.988;167.784;179.395;196.144;209.506;221.466;233.341;244.313;254.732;265.192;274.906;284.209;293.961
KOR;Korea, Rep.;24702;Visitor Exports (Foreign spending);% growth;28.454;-476.354;128.951;845.453;-134.149;-384.833;230.611;-943.662;-153.507;96.946;-108.465;-484.094;408.463;670.589;109.038;-510.018;138.162;928.845;0.260544;104.452;-120.349;114.514;-237.304;692.056;933.613;681.216;570.868;536.208;470.247;426.449;410.623;36.629;338.398;343.155
KWT;Kuwait;24637;Business Tourism Spending;Local currency in bn (Real prices);0.835935;0.774054;0.805433;116.995;0.776107;0.643484;0.67963;0.708711;0.666026;0.616167;0.503799;0.494733;0.520656;0.449765;0.647557;0.522196;0.443665;0.425643;0.504682;0.582378;0.67815;0.493558;0.512146;0.567453;0.64645;0.695028;0.734997;0.773771;0.810848;0.850422;0.885628;0.918266;0.949505;0.96499
KWT;Kuwait;24638;Business Tourism Spending;Local currency  _in bn (Nominal prices);0.289457;0.309313;0.306652;0.369595;0.289118;0.288817;0.281495;0.308653;0.304336;0.313569;0.312203;0.356177;0.390986;0.400785;0.477984;0.428247;0.426528;0.439836;0.522677;0.562383;0.673673;0.492598;0.512146;0.583205;0.686361;0.748874;0.798841;0.846484;0.893535;0.943978;0.99945;106.159;113.025;118.659
KWT;Kuwait;24639;Business Tourism Spending;% share;200.795;18.479;182.961;256.226;172.301;139.634;14.491;145.308;117.058;0.97888;0.732473;0.688336;0.66824;0.579368;0.884465;0.743274;0.543781;0.520401;0.5864;0.678811;108.313;0.812069;0.806717;0.861474;0.930117;0.936531;0.919761;0.929378;0.934145;0.93558;0.94437;0.954682;0.968429;0.952624
KWT;Kuwait;24640;Business Tourism Spending;US$ in bn (Nominal prices);0.969873;103.308;101.089;121.276;0.949751;0.941533;0.917873;101.559;102.122;106.403;106.919;122.745;137.567;149.086;166.091;14.942;154.551;15.712;184.308;197.628;223.922;163.026;168.408;190.669;223.834;248.431;269.657;288.779;307.078;324.414;343.477;364.833;388.428;40.779
KWT;Kuwait;24641;Business Tourism Spending;US$ in bn (Real prices);274.878;25.453;264.848;384.712;255.205;211.595;223.481;233.043;219.008;202.613;165.663;162.682;171.206;147.895;212.935;171.712;145.889;139.963;165.953;191.502;222.994;162.295;168.408;186.594;21.257;228.544;241.687;254.437;266.629;279.642;291.219;301.951;312.223;317.315
KWT;Kuwait;24642;Business Tourism Spending;% growth;-36.926;-636.609;137.594;323.356;-256.792;-117.354;246.773;0.7815;166.905;-402.328;-330.384;376.517;117.722;-997.005;133.324;-693.187;-165.351;1.609;826.523;250.301;136.481;-224.534;-531.921;-289.316;-0.350583;-0.440788;0.33648;205.941;220.411;278.348;214.865;0.498593;0.360847;-0.313377
KWT;Kuwait;24643;Travel and Tourism direct contribution to employment;Thousands of jobs;317.556;299.941;306.705;399.942;332.304;313.018;333.015;339.895;317.951;299.174;288.546;292.488;324.333;311.622;399.984;326.687;272.372;312.505;35.687;415.217;569.741;557.408;540.483;566.489;579.308;583.158;585.717;587.567;599.997;609.356;619.298;625.539;631.551;625.869
KWT;Kuwait;24644;Travel and Tourism direct contribution to employment;% share of total employment;413.942;387.463;383.389;475.118;373.989;335.382;346.466;343.641;310.819;283.099;250.018;230.197;233.041;21.504;281.594;233.086;184.248;201.199;217.202;229.231;282.469;271.781;259.238;267.358;269.097;26.668;263.853;260.794;262.453;26.274;264.171;264.085;263.906;258.893
KWT;Kuwait;24645;Travel and Tourism direct contribution to employment;% growth;-320.485;-554.691;225.521;303.995;-169.119;-580.392;638.854;206.592;-645.609;-590.569;-355.228;136.626;108.875;-391.914;283.556;-183.252;-166.259;147.346;141.967;163.494;372.153;-216.454;-303.645;481.162;226.297;0.66452;0.438759;0.31588;211.561;155.981;163.157;100.775;0.961052;-0.899765
KWT;Kuwait;24646;Travel and Tourism direct contribution to GDP;Local currency  _in bn (Nominal prices);0.282126;0.308059;0.298029;0.317171;0.291482;0.329234;0.315812;0.339423;0.371856;0.412974;0.488334;0.561217;0.628001;0.703683;0.71183;0.689142;0.712041;0.906284;0.975773;104.677;102.807;0.968183;0.973202;106.951;117.695;127.219;13.572;144.297;153.191;16.229;173.168;18.411;195.939;205.129
KWT;Kuwait;24647;Travel and Tourism direct contribution to GDP;Local currency in bn (Real prices);0.814766;0.770915;0.782784;1.004;0.782452;0.733532;0.762483;0.779364;0.813791;0.811498;0.788021;0.779535;0.836277;0.78968;0.964365;0.840327;0.740651;0.87704;0.942179;108.399;10.349;0.970069;0.973202;104.062;110.851;118.072;124.873;131.902;139.015;146.205;153.446;159.253;164.606;166.821
KWT;Kuwait;24648;Travel and Tourism direct contribution to GDP;Percentage share of total GDP;347.707;326.711;323.708;401.152;317.875;284.551;295.151;292.858;260.637;23.576;206.981;19.044;192.753;177.609;233.416;208.332;167.493;18.601;197.556;226.158;298.221;288.953;277.126;285.546;288.238;286.417;281.316;285.719;289.555;292.097;295.991;298.266;300.539;297.455
KWT;Kuwait;24649;Travel and Tourism direct contribution to GDP;US$ in bn (Nominal prices);0.945312;102.889;0.982461;104.074;0.957515;107.329;102.977;111.684;124.779;140.134;167.238;193.406;220.961;26.176;247.348;240.448;258.006;323.747;34.408;367.848;341.719;320.422;320.015;349.657;383.824;422.036;458.138;492.271;526.466;557.735;595.119;632.724;673.376;70.496
KWT;Kuwait;24650;Travel and Tourism direct contribution to GDP;US$ in bn (Real prices);267.918;253.498;257.401;330.143;257.292;241.205;250.725;256.276;267.597;266.843;259.123;256.332;274.991;259.668;31.711;276.323;243.546;288.395;309.814;356.446;340.304;318.985;320.015;342.185;364.509;388.251;410.618;43.373;457.119;480.764;504.574;523.669;541.269;548.554
KWT;Kuwait;24651;Travel and Tourism direct contribution to GDP;% growth;-361.174;-538.203;153.952;282.604;-220.667;-625.212;394.675;221.399;441.727;-0.2817;-289.303;-107.698;727.906;-557.196;221.209;-128.621;-118.616;184.147;742.718;150.515;-452.873;-626.445;0.322891;692.781;65.238;651.358;576.089;56.285;53.925;51.726;495.258;378.439;336.092;134.585
KWT;Kuwait;24652;Domestic Tourism Spending;Local currency  _in bn (Nominal prices);0.414891;0.438446;0.430754;0.448889;0.433369;0.472091;0.490386;0.530009;0.58501;0.645592;0.768471;0.846895;0.986338;107.476;108.625;105.072;115.051;13.684;160.009;171.339;159.039;152.027;155.744;168.093;186.306;201.257;215.001;22.928;24.396;259.367;275.228;290.715;306.888;323.785
